id,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
157495,667.0,2,1,42.0,8,0.0,2,1.0,0,88890.05,0
157496,746.0,1,1,34.0,5,141806.0,2,0.0,1,183494.87,0
157497,756.0,2,0,42.0,9,0.0,1,1.0,0,171096.46,1
157498,587.0,1,1,42.0,8,109172.88,1,0.0,0,54676.1,0
157499,751.0,0,0,32.0,5,0.0,2,1.0,0,94852.02,0
157500,488.0,2,1,39.0,1,0.0,2,1.0,0,92915.74,0
157501,639.0,0,1,27.0,4,0.0,2,0.0,1,125870.94,0
157502,721.0,0,0,43.0,9,0.0,1,1.0,0,183147.17,0
157503,463.0,2,0,35.0,2,113034.72,1,0.0,1,167773.55,0
157504,619.0,0,1,39.0,6,111169.91,1,1.0,0,91094.46,0
157505,583.0,0,1,57.0,4,0.0,2,1.0,0,4395.29,1
157506,686.0,1,1,37.0,4,125537.32,1,1.0,1,145558.42,0
157507,584.0,2,0,40.0,4,0.0,2,1.0,1,88890.05,0
157508,727.0,2,1,46.0,5,0.0,1,1.0,0,115116.35,1
157509,773.0,0,0,30.0,4,138521.26,1,1.0,0,119708.28,0
157510,818.0,0,1,27.0,3,0.0,1,1.0,1,22404.64,0
157511,572.0,2,0,47.0,8,0.0,1,1.0,1,91943.94,0
157512,716.0,0,1,38.0,1,0.0,2,1.0,1,99661.46,0
157513,667.0,0,1,34.0,7,0.0,2,1.0,0,119100.05,0
157514,744.0,1,0,37.0,2,139825.04,1,1.0,1,159418.1,0
157515,739.0,2,1,38.0,0,119096.55,1,0.0,1,120880.72,0
157516,714.0,0,1,37.0,2,112494.98,1,0.0,1,167840.94,0
157517,466.0,1,0,30.0,7,137791.3,1,1.0,0,125558.76,0
157518,617.0,0,0,32.0,1,112536.57,1,1.0,0,143298.06,0
157519,518.0,0,0,33.0,10,0.0,1,1.0,0,73418.29,0
157520,672.0,2,1,41.0,6,0.0,2,1.0,1,62733.05,0
157521,668.0,2,1,28.0,6,0.0,2,1.0,1,89566.74,0
157522,577.0,2,0,47.0,7,0.0,1,1.0,1,182372.38,1
157523,648.0,2,1,46.0,4,0.0,1,1.0,1,148814.06,1
157524,675.0,2,0,35.0,5,0.0,2,1.0,0,141456.28,0
157525,722.0,0,1,40.0,6,0.0,1,1.0,1,111893.09,0
157526,723.0,0,1,39.0,5,0.0,2,1.0,1,129660.59,0
157527,638.0,2,1,40.0,2,155828.22,1,1.0,1,108987.25,0
157528,588.0,0,1,36.0,1,0.0,2,0.0,1,103557.85,0
157529,637.0,0,1,42.0,2,0.0,1,1.0,0,88890.05,1
157530,567.0,0,0,26.0,7,0.0,2,1.0,0,98623.69,0
157531,587.0,0,0,39.0,9,168078.83,1,1.0,1,165614.4,1
157532,580.0,0,0,38.0,3,0.0,1,0.0,1,179227.82,0
157533,590.0,0,1,37.0,6,0.0,2,1.0,0,62810.97,0
157534,633.0,2,0,40.0,7,0.0,2,0.0,1,116951.1,0
157535,671.0,2,1,37.0,6,0.0,2,0.0,1,164084.29,0
157536,725.0,0,0,39.0,9,0.0,2,1.0,0,102747.02,0
157537,820.0,0,1,34.0,10,97208.46,1,1.0,1,59553.34,0
157538,535.0,0,1,47.0,7,0.0,3,1.0,0,135067.27,1
157539,626.0,0,0,43.0,8,174088.3,2,1.0,1,43956.83,0
157540,615.0,2,1,38.0,3,0.0,2,0.0,0,138743.86,0
157541,584.0,1,1,47.0,3,130538.77,1,1.0,0,92985.78,0
157542,667.0,2,1,31.0,10,0.0,2,1.0,0,19700.24,0
157543,689.0,1,1,47.0,8,128140.17,1,1.0,1,172437.12,0
157544,674.0,0,1,26.0,8,166257.96,1,1.0,1,149369.41,0
157545,619.0,1,0,42.0,3,120777.76,2,1.0,1,109057.58,1
157546,722.0,0,1,45.0,10,103821.47,2,1.0,0,77878.62,0
157547,635.0,0,0,33.0,6,0.0,2,0.0,1,178067.33,0
157548,643.0,0,1,21.0,5,0.0,2,1.0,1,152992.04,0
157549,562.0,0,1,36.0,1,123942.18,1,1.0,0,172668.34,0
157550,704.0,0,1,21.0,2,0.0,2,1.0,0,38960.74,0
157551,411.0,0,1,33.0,2,0.0,2,0.0,0,93825.78,0
157552,656.0,0,1,20.0,7,84468.67,2,1.0,0,102665.92,0
157553,714.0,0,1,37.0,2,129855.72,2,0.0,0,177783.04,0
157554,749.0,0,0,36.0,4,0.0,1,1.0,0,48986.18,0
157555,633.0,0,1,27.0,7,0.0,2,1.0,0,162697.73,0
157556,707.0,1,0,33.0,8,123936.54,2,1.0,1,50294.09,0
157557,648.0,0,0,35.0,9,0.0,1,0.0,1,189271.9,0
157558,627.0,2,1,29.0,1,0.0,2,1.0,1,172838.0,0
157559,705.0,1,1,37.0,2,120818.04,1,1.0,1,88966.69,1
157560,598.0,2,1,36.0,7,0.0,2,1.0,1,132436.46,0
157561,678.0,0,0,46.0,9,0.0,2,1.0,1,80778.23,0
157562,714.0,2,1,47.0,8,132932.16,1,1.0,1,131778.52,1
157563,697.0,0,0,36.0,6,151553.19,1,1.0,1,66795.78,0
157564,590.0,1,1,35.0,9,137727.34,2,1.0,0,29388.02,0
157565,649.0,0,1,39.0,2,0.0,1,0.0,0,166650.32,0
157566,758.0,0,1,61.0,3,0.0,2,1.0,0,96097.65,0
157567,516.0,2,0,33.0,3,0.0,2,1.0,1,184350.74,0
157568,613.0,2,0,37.0,2,0.0,2,1.0,1,162697.13,0
157569,733.0,0,1,26.0,7,0.0,2,1.0,1,129936.73,0
157570,634.0,0,1,35.0,10,0.0,2,1.0,1,131662.47,0
157571,587.0,2,0,35.0,3,0.0,1,1.0,1,125553.52,0
157572,749.0,2,0,57.0,3,0.0,2,1.0,1,96659.57,0
157573,581.0,0,1,59.0,2,0.0,2,0.0,1,121751.04,0
157574,699.0,0,0,53.0,5,0.0,2,0.0,1,155876.06,0
157575,616.0,1,0,46.0,5,94762.14,1,1.0,0,162697.1,1
157576,625.0,1,1,38.0,10,89047.14,1,1.0,0,172576.67,1
157577,573.0,0,0,40.0,2,154983.98,1,1.0,1,73882.49,0
157578,523.0,0,0,52.0,2,0.0,2,1.0,1,108790.95,0
157579,678.0,0,1,48.0,8,117294.12,2,1.0,1,106977.53,0
157580,591.0,2,0,27.0,5,107812.67,1,1.0,1,162501.83,0
157581,705.0,0,1,58.0,7,151933.63,1,1.0,0,162960.05,1
157582,599.0,2,1,33.0,6,124348.38,2,1.0,0,111590.35,0
157583,726.0,2,1,31.0,0,0.0,2,1.0,1,182718.38,0
157584,679.0,0,1,32.0,9,0.0,2,0.0,1,1375.34,0
157585,726.0,2,1,38.0,2,0.0,2,1.0,0,157071.16,0
157586,735.0,1,1,33.0,4,89111.63,1,0.0,0,50454.8,1
157587,755.0,2,0,38.0,1,102723.35,2,1.0,1,180844.81,0
157588,665.0,1,1,47.0,3,137936.87,1,0.0,0,152883.95,1
157589,595.0,1,1,38.0,4,131853.71,1,1.0,1,134483.53,0
157590,731.0,2,1,32.0,4,0.0,2,1.0,1,151316.37,0
157591,623.0,2,0,43.0,7,149332.48,2,0.0,1,100834.22,0
157592,615.0,0,1,41.0,3,0.0,2,1.0,1,180426.7,0
157593,704.0,2,0,43.0,4,0.0,1,1.0,1,129964.94,1
157594,581.0,1,1,35.0,2,93360.21,1,1.0,0,111359.89,0
157595,628.0,0,0,37.0,5,0.0,2,1.0,0,150401.53,0
157596,608.0,0,0,47.0,7,120875.13,1,1.0,0,181224.57,0
157597,703.0,1,0,48.0,0,116546.59,2,1.0,1,97906.38,0
157598,614.0,0,1,31.0,5,0.0,1,1.0,1,97965.08,0
157599,599.0,0,1,40.0,7,0.0,2,1.0,0,179227.04,0
157600,651.0,0,0,33.0,6,123340.12,1,1.0,0,102941.71,0
157601,663.0,1,0,44.0,2,113696.63,1,0.0,1,57896.78,1
157602,678.0,0,0,24.0,5,0.0,2,0.0,1,158749.67,0
157603,774.0,0,1,25.0,8,0.0,2,1.0,1,182650.15,0
157604,825.0,0,0,43.0,3,148874.01,3,1.0,1,3497.43,1
157605,645.0,2,1,39.0,0,0.0,2,1.0,0,132311.71,0
157606,652.0,2,0,47.0,8,128486.11,2,1.0,0,179227.52,0
157607,711.0,0,0,40.0,10,0.0,2,1.0,0,143540.44,0
157608,552.0,0,1,48.0,4,0.0,2,1.0,0,110317.34,0
157609,544.0,0,1,33.0,7,0.0,1,1.0,1,28707.69,0
157610,614.0,1,1,42.0,7,124495.98,1,1.0,0,145953.97,0
157611,681.0,2,1,34.0,5,0.0,2,1.0,1,131736.23,0
157612,712.0,0,1,41.0,0,0.0,1,1.0,1,79888.78,0
157613,769.0,2,1,42.0,7,0.0,2,1.0,0,152992.04,0
157614,717.0,2,1,39.0,9,0.0,1,1.0,0,86542.38,0
157615,656.0,0,1,33.0,8,0.0,2,1.0,0,60536.49,0
157616,725.0,2,1,44.0,1,0.0,2,0.0,0,111893.09,1
157617,775.0,1,1,30.0,6,118082.53,2,1.0,0,51705.04,0
157618,667.0,2,0,35.0,7,0.0,2,0.0,0,105886.77,0
157619,660.0,0,0,35.0,5,108308.0,1,1.0,0,88827.31,0
157620,691.0,2,0,38.0,0,0.0,1,1.0,0,141230.07,0
157621,651.0,2,1,46.0,7,0.0,1,0.0,0,179913.97,1
157622,661.0,0,1,38.0,5,0.0,1,0.0,1,159268.67,1
157623,607.0,0,0,43.0,2,0.0,1,0.0,1,93524.19,1
157624,652.0,0,0,49.0,4,0.0,1,0.0,0,91881.81,1
157625,733.0,2,1,26.0,5,0.0,2,1.0,0,115611.97,0
157626,841.0,0,1,37.0,9,148586.64,2,1.0,0,157442.75,0
157627,598.0,2,1,21.0,9,0.0,2,1.0,0,121883.87,0
157628,516.0,0,1,43.0,4,183555.74,1,1.0,1,18826.06,1
157629,663.0,0,0,37.0,1,0.0,2,1.0,1,178153.65,0
157630,507.0,0,0,46.0,3,0.0,1,0.0,0,92131.54,1
157631,724.0,0,0,38.0,2,130463.55,1,1.0,0,52615.62,0
157632,583.0,0,1,33.0,0,0.0,1,0.0,1,6761.84,1
157633,749.0,1,0,27.0,2,131278.79,1,1.0,1,65765.56,1
157634,665.0,2,1,37.0,6,83568.26,1,1.0,0,175877.5,0
157635,683.0,0,1,36.0,9,0.0,1,1.0,1,94498.93,0
157636,779.0,0,1,33.0,3,106937.05,1,1.0,0,143954.99,0
157637,630.0,0,0,26.0,0,0.0,2,1.0,0,182612.38,0
157638,651.0,0,0,35.0,2,0.0,1,1.0,1,71047.51,0
157639,577.0,0,1,38.0,1,0.0,2,0.0,0,70764.57,0
157640,588.0,1,0,44.0,7,103421.18,1,0.0,0,93820.49,1
157641,678.0,1,1,60.0,5,76597.79,1,0.0,0,937.15,1
157642,711.0,0,0,31.0,4,0.0,2,1.0,0,4798.12,0
157643,646.0,0,0,28.0,0,113657.46,1,1.0,1,186489.35,0
157644,554.0,0,0,49.0,7,0.0,1,0.0,0,102908.91,1
157645,611.0,0,1,33.0,8,160761.07,1,0.0,0,4888.63,0
157646,591.0,0,0,35.0,2,0.0,1,1.0,0,176768.55,0
157647,705.0,1,1,32.0,6,127949.68,2,1.0,1,86622.37,0
157648,633.0,0,1,35.0,2,0.0,2,1.0,0,143981.31,0
157649,712.0,2,1,39.0,5,141918.09,1,1.0,0,88890.05,0
157650,640.0,2,1,38.0,2,115462.03,1,1.0,0,123318.46,0
157651,608.0,0,1,31.0,1,0.0,2,1.0,1,70899.27,0
157652,710.0,0,1,38.0,8,0.0,2,1.0,1,155711.64,0
157653,769.0,0,0,27.0,9,0.0,1,1.0,1,57876.05,0
157654,678.0,2,1,34.0,1,113672.18,1,1.0,1,102179.86,0
157655,588.0,0,1,42.0,10,0.0,2,1.0,1,78941.59,0
157656,573.0,2,0,58.0,1,0.0,1,1.0,1,54487.43,1
157657,544.0,2,1,36.0,7,0.0,2,0.0,0,80134.65,0
157658,613.0,0,0,31.0,7,0.0,2,1.0,1,161053.82,0
157659,794.0,1,1,35.0,4,148556.74,2,1.0,0,173365.89,1
157660,781.0,0,1,34.0,7,0.0,2,0.0,0,52795.15,0
157661,753.0,1,1,47.0,10,116467.17,1,0.0,0,113482.2,1
157662,644.0,2,1,39.0,2,0.0,2,1.0,1,12761.92,0
157663,554.0,1,0,37.0,6,118855.06,1,1.0,1,129964.86,1
157664,599.0,0,1,22.0,1,0.0,2,1.0,0,61324.87,0
157665,564.0,0,0,37.0,6,0.0,1,1.0,0,85455.62,1
157666,625.0,1,1,25.0,3,100565.92,2,1.0,1,66561.6,0
157667,850.0,0,0,36.0,7,0.0,1,0.0,1,38794.44,0
157668,586.0,2,0,38.0,1,0.0,2,1.0,0,102628.98,0
157669,667.0,0,0,35.0,2,0.0,2,1.0,1,23129.46,0
157670,610.0,0,1,38.0,8,0.0,1,1.0,0,49063.42,0
157671,584.0,1,1,31.0,4,122353.49,1,1.0,1,60591.41,0
157672,658.0,1,1,37.0,7,102708.77,1,1.0,0,90878.13,0
157673,581.0,0,1,30.0,1,0.0,2,1.0,0,180800.33,0
157674,561.0,2,0,44.0,5,0.0,2,1.0,0,82936.35,0
157675,641.0,1,0,34.0,3,125785.23,2,1.0,1,134600.94,0
157676,713.0,0,1,40.0,1,0.0,1,1.0,1,35279.74,1
157677,766.0,0,1,32.0,1,0.0,2,0.0,1,146535.51,0
157678,790.0,0,0,31.0,10,182876.88,1,1.0,1,92816.86,0
157679,637.0,1,1,40.0,8,132351.29,1,0.0,0,161479.19,0
157680,792.0,1,1,29.0,6,142296.13,1,1.0,1,177112.7,0
157681,645.0,2,0,25.0,5,0.0,2,1.0,0,100183.06,0
157682,444.0,0,1,45.0,9,0.0,1,0.0,0,138743.86,1
157683,637.0,0,1,28.0,9,70233.74,2,1.0,1,107876.2,1
157684,673.0,0,1,35.0,3,174912.72,1,1.0,1,72873.33,0
157685,591.0,1,0,44.0,5,127866.92,1,0.0,0,27375.15,1
157686,633.0,2,1,58.0,6,98308.51,2,1.0,1,132034.13,1
157687,579.0,0,0,30.0,4,132405.52,1,0.0,1,117622.8,0
157688,584.0,2,0,47.0,9,0.0,1,1.0,0,177028.0,1
157689,753.0,0,1,34.0,6,0.0,2,1.0,1,198446.43,0
157690,658.0,1,0,26.0,9,112670.48,2,1.0,1,19834.32,0
157691,713.0,1,0,30.0,5,111695.62,2,0.0,1,16081.62,0
157692,794.0,0,1,54.0,6,0.0,2,1.0,1,160526.36,0
157693,716.0,0,1,33.0,9,0.0,1,0.0,1,73551.44,1
157694,576.0,1,0,48.0,9,109471.79,1,1.0,0,53311.78,1
157695,624.0,1,1,41.0,9,123042.0,1,0.0,0,88279.6,1
157696,581.0,2,0,43.0,4,170172.9,1,0.0,1,100236.02,0
157697,614.0,1,1,41.0,1,131354.25,1,1.0,1,163558.26,1
157698,731.0,0,0,40.0,7,118991.79,1,1.0,1,156048.64,1
157699,641.0,0,1,39.0,6,108760.27,1,1.0,0,166324.79,0
157700,526.0,2,1,30.0,8,0.0,1,0.0,0,36251.0,0
157701,754.0,0,0,66.0,8,0.0,2,0.0,1,172749.65,1
157702,652.0,0,1,35.0,9,141334.26,1,1.0,0,137573.5,0
157703,516.0,0,0,60.0,1,102994.04,1,1.0,1,107839.03,1
157704,589.0,0,1,38.0,3,0.0,2,1.0,1,68701.61,0
157705,611.0,2,1,44.0,6,132406.56,1,1.0,0,92982.61,0
157706,706.0,0,0,70.0,9,0.0,1,1.0,1,143960.72,0
157707,733.0,0,1,22.0,5,0.0,2,1.0,0,117202.19,1
157708,644.0,0,1,29.0,1,0.0,2,1.0,1,91573.19,0
157709,668.0,2,1,46.0,7,0.0,2,0.0,1,117273.35,0
157710,591.0,1,0,42.0,5,137986.58,2,0.0,0,171099.22,0
157711,599.0,2,1,40.0,0,0.0,1,1.0,1,126812.63,1
157712,671.0,1,0,31.0,7,115290.27,2,1.0,0,79270.02,1
157713,691.0,0,0,29.0,5,0.0,2,1.0,0,49848.86,0
157714,594.0,2,0,60.0,3,101868.51,1,1.0,0,116866.81,1
157715,645.0,1,1,28.0,7,117466.03,1,1.0,1,34490.06,0
157716,696.0,0,1,41.0,3,0.0,2,1.0,0,149629.13,0
157717,551.0,0,1,52.0,7,0.0,3,0.0,1,194113.99,1
157718,576.0,1,1,43.0,9,138241.9,1,1.0,1,147578.26,1
157719,639.0,0,0,34.0,7,0.0,2,1.0,0,133693.33,0
157720,526.0,1,0,56.0,2,97799.21,1,0.0,0,166516.17,1
157721,662.0,0,0,32.0,6,0.0,2,1.0,0,176984.34,0
157722,697.0,0,1,28.0,2,0.0,1,0.0,1,73585.18,0
157723,735.0,0,1,28.0,9,0.0,2,1.0,1,103726.71,0
157724,646.0,2,0,42.0,3,99836.47,2,1.0,1,22909.56,0
157725,641.0,1,1,45.0,3,116937.85,1,1.0,0,54394.78,1
157726,648.0,0,0,32.0,2,0.0,1,1.0,1,110294.24,1
157727,595.0,0,0,39.0,7,0.0,2,1.0,1,151757.81,1
157728,682.0,0,0,31.0,9,0.0,2,1.0,1,38186.83,0
157729,577.0,0,1,55.0,6,0.0,1,1.0,1,73562.05,0
157730,539.0,1,0,51.0,9,156823.28,1,1.0,1,179435.73,1
157731,692.0,0,1,30.0,9,0.0,2,0.0,1,130486.57,0
157732,762.0,0,1,26.0,2,92578.14,1,1.0,1,127875.1,0
157733,686.0,1,0,54.0,0,114940.67,2,1.0,0,188426.13,1
157734,595.0,1,0,47.0,6,142360.62,1,0.0,0,48421.4,1
157735,593.0,0,1,31.0,8,0.0,2,0.0,1,151768.02,0
157736,716.0,2,1,35.0,5,0.0,2,0.0,1,106663.46,0
157737,611.0,0,1,39.0,7,0.0,1,1.0,0,168515.61,1
157738,589.0,0,1,30.0,6,0.0,2,1.0,1,177896.92,0
157739,671.0,0,1,37.0,2,0.0,2,0.0,1,151243.98,0
157740,584.0,0,0,44.0,0,0.0,2,1.0,1,86784.72,1
157741,678.0,0,0,48.0,2,0.0,2,1.0,1,43821.56,1
157742,728.0,2,0,35.0,2,0.0,2,0.0,0,199753.97,0
157743,542.0,1,0,38.0,0,138553.04,2,1.0,0,103764.22,0
157744,731.0,1,1,39.0,7,91562.99,1,1.0,0,90896.04,1
157745,748.0,0,0,37.0,9,0.0,1,1.0,0,173844.89,0
157746,592.0,0,0,41.0,4,0.0,1,1.0,1,28280.8,1
157747,730.0,2,1,39.0,2,0.0,2,1.0,0,174311.3,0
157748,586.0,0,0,42.0,4,0.0,1,0.0,1,130928.22,1
157749,751.0,0,0,41.0,1,114974.24,1,1.0,1,125710.53,0
157750,667.0,0,1,31.0,1,177069.24,2,1.0,1,96069.82,0
157751,749.0,1,1,37.0,3,116509.99,1,1.0,1,149517.71,0
157752,707.0,2,0,46.0,3,131078.42,1,1.0,0,75279.39,0
157753,622.0,0,1,33.0,5,0.0,2,0.0,0,187946.55,0
157754,553.0,1,1,23.0,5,131867.94,2,1.0,1,81609.48,0
157755,573.0,0,1,28.0,6,0.0,2,0.0,0,114020.06,0
157756,547.0,2,1,37.0,3,115290.87,1,1.0,1,26149.17,0
157757,597.0,0,1,29.0,1,0.0,2,1.0,0,80778.96,0
157758,696.0,2,1,35.0,1,0.0,1,1.0,0,133086.45,0
157759,634.0,0,0,45.0,2,0.0,2,0.0,1,125762.95,0
157760,702.0,2,1,50.0,9,0.0,1,1.0,0,107615.43,1
157761,730.0,0,1,39.0,1,0.0,2,1.0,0,61094.53,0
157762,527.0,2,0,28.0,5,0.0,2,0.0,1,79919.97,0
157763,729.0,2,0,40.0,2,0.0,3,1.0,0,121485.1,1
157764,705.0,2,0,33.0,5,0.0,3,1.0,0,69039.43,1
157765,589.0,2,1,36.0,1,0.0,2,1.0,1,114448.2,0
157766,666.0,0,0,43.0,8,141428.99,2,1.0,1,134790.72,0
157767,706.0,0,0,41.0,10,0.0,2,1.0,1,152054.33,0
157768,756.0,0,1,37.0,5,0.0,2,1.0,1,178705.45,0
157769,687.0,0,0,36.0,3,0.0,2,1.0,1,9984.4,0
157770,665.0,2,1,42.0,5,99580.13,1,0.0,0,21007.96,1
157771,685.0,1,0,46.0,7,98926.8,2,1.0,0,72857.65,0
157772,584.0,0,0,33.0,8,0.0,2,1.0,0,130928.22,0
157773,794.0,2,0,27.0,6,114440.24,1,1.0,1,107753.07,0
157774,730.0,1,1,35.0,8,164902.57,1,1.0,0,164066.1,0
157775,681.0,0,0,30.0,3,0.0,1,1.0,0,106714.28,0
157776,737.0,0,1,27.0,9,0.0,2,0.0,1,150319.74,0
157777,696.0,1,1,40.0,2,98899.91,2,1.0,0,84927.42,0
157778,598.0,0,1,27.0,6,133501.22,1,1.0,0,121551.02,0
157779,591.0,0,1,24.0,3,117557.65,1,0.0,0,84760.16,0
157780,592.0,2,0,40.0,2,200322.45,1,1.0,1,113244.73,0
157781,520.0,2,0,41.0,9,0.0,2,1.0,1,95611.74,0
157782,741.0,0,0,42.0,4,0.0,2,1.0,0,83983.39,0
157783,586.0,1,0,37.0,0,58629.97,1,0.0,0,131553.82,0
157784,445.0,0,1,28.0,7,145056.59,2,1.0,1,175893.53,0
157785,699.0,0,1,43.0,6,0.0,2,1.0,0,57904.22,0
157786,653.0,1,0,52.0,3,104563.6,2,1.0,1,69381.09,0
157787,720.0,0,1,31.0,8,0.0,2,0.0,1,71709.1,0
157788,756.0,2,1,37.0,4,133537.96,1,1.0,1,103946.35,0
157789,540.0,0,0,33.0,8,160982.02,1,1.0,0,56767.46,0
157790,683.0,0,0,35.0,6,0.0,1,1.0,1,823.08,1
157791,815.0,1,1,49.0,2,110777.26,2,1.0,0,2383.59,1
157792,697.0,2,1,38.0,7,0.0,2,0.0,0,32421.32,1
157793,667.0,0,1,29.0,3,0.0,2,0.0,1,173569.71,0
157794,826.0,1,0,36.0,4,108513.97,1,1.0,1,76564.71,0
157795,571.0,0,1,37.0,4,0.0,2,1.0,1,102284.2,0
157796,681.0,0,1,48.0,9,88963.31,1,1.0,0,148814.54,0
157797,778.0,0,1,36.0,7,0.0,1,0.0,0,57898.58,0
157798,579.0,0,1,25.0,4,0.0,1,1.0,0,32246.63,1
157799,705.0,2,1,32.0,9,120135.55,1,1.0,1,109545.56,0
157800,653.0,2,0,40.0,1,119278.44,2,0.0,1,64477.25,0
157801,516.0,1,0,47.0,9,128298.74,1,0.0,0,149614.17,0
157802,687.0,1,1,33.0,5,115897.12,2,1.0,1,164825.09,0
157803,644.0,0,1,40.0,7,0.0,2,0.0,0,77951.84,0
157804,776.0,2,1,33.0,1,0.0,2,1.0,1,176921.0,0
157805,642.0,0,1,30.0,6,0.0,2,1.0,0,127543.11,0
157806,706.0,0,1,66.0,3,0.0,2,0.0,1,94957.52,0
157807,596.0,2,0,46.0,3,0.0,1,1.0,0,163666.01,0
157808,598.0,0,1,34.0,9,123835.52,1,0.0,1,177747.72,0
157809,667.0,2,1,28.0,7,0.0,2,1.0,0,142763.93,0
157810,754.0,0,1,34.0,9,151762.74,1,1.0,1,168023.6,0
157811,758.0,0,1,29.0,2,0.0,3,0.0,1,144366.83,1
157812,649.0,0,1,36.0,6,0.0,2,1.0,0,109172.88,0
157813,676.0,2,1,28.0,9,0.0,2,1.0,0,88479.02,0
157814,707.0,0,1,34.0,1,0.0,1,0.0,0,100598.98,0
157815,565.0,0,0,41.0,6,0.0,2,1.0,0,145567.34,1
157816,516.0,1,1,42.0,10,123965.3,1,1.0,0,77549.79,1
157817,850.0,2,0,44.0,1,0.0,2,1.0,1,92797.23,0
157818,721.0,0,1,29.0,7,0.0,2,1.0,1,58844.8,0
157819,530.0,2,0,32.0,8,0.0,2,0.0,0,104170.48,0
157820,515.0,2,1,40.0,1,0.0,2,1.0,1,94170.84,0
157821,681.0,0,1,38.0,4,0.0,1,1.0,1,174820.4,0
157822,640.0,0,0,52.0,3,0.0,1,1.0,0,47428.38,1
157823,581.0,2,0,31.0,0,0.0,1,1.0,1,120892.96,1
157824,739.0,0,1,34.0,8,0.0,2,0.0,0,176712.08,0
157825,694.0,2,1,25.0,5,0.0,1,1.0,1,35593.18,0
157826,554.0,1,1,52.0,4,108963.9,1,1.0,1,121408.55,1
157827,748.0,0,1,41.0,8,140596.04,1,1.0,0,150401.99,1
157828,610.0,0,1,33.0,2,111582.11,1,0.0,1,113943.17,0
157829,499.0,0,0,57.0,7,0.0,2,1.0,1,131372.38,0
157830,648.0,1,1,31.0,4,96763.89,2,1.0,1,77866.91,0
157831,679.0,0,1,40.0,9,0.0,2,0.0,0,89040.61,0
157832,573.0,0,1,37.0,7,0.0,2,1.0,1,159131.28,0
157833,629.0,2,1,31.0,4,0.0,2,1.0,0,79919.78,0
157834,740.0,1,0,34.0,1,83772.33,1,1.0,1,121671.19,0
157835,628.0,2,1,39.0,1,0.0,2,1.0,0,146587.01,0
157836,705.0,0,1,44.0,7,127660.46,1,1.0,0,139083.7,0
157837,765.0,1,0,30.0,9,115046.74,1,0.0,0,71333.44,0
157838,667.0,2,1,31.0,7,0.0,2,1.0,0,162697.79,0
157839,674.0,0,1,28.0,7,95377.13,1,1.0,1,184748.23,0
157840,666.0,2,1,28.0,1,0.0,2,1.0,0,46610.46,0
157841,749.0,0,0,53.0,5,119741.77,1,0.0,1,88965.46,1
157842,641.0,0,1,40.0,2,116773.52,1,1.0,0,91902.59,0
157843,709.0,2,0,42.0,2,0.0,2,0.0,0,146051.72,0
157844,681.0,1,0,53.0,7,109733.72,1,1.0,0,126737.26,1
157845,649.0,0,0,39.0,8,156974.26,1,1.0,0,89405.26,0
157846,592.0,0,1,37.0,4,0.0,1,1.0,1,145524.36,0
157847,538.0,2,1,46.0,5,62482.95,1,1.0,1,102758.43,0
157848,691.0,0,1,32.0,7,0.0,2,1.0,1,131802.72,0
157849,727.0,1,0,41.0,7,100433.8,1,1.0,0,174098.28,0
157850,841.0,1,1,50.0,3,148071.39,1,1.0,1,49826.68,0
157851,613.0,1,1,42.0,3,120831.36,2,0.0,0,86764.49,0
157852,535.0,1,1,22.0,10,115743.6,1,0.0,0,43852.05,0
157853,593.0,2,1,36.0,2,142587.61,1,1.0,0,54448.18,0
157854,512.0,2,1,30.0,2,0.0,2,0.0,0,51670.89,0
157855,663.0,1,0,35.0,5,139432.43,2,1.0,0,93794.15,0
157856,652.0,0,1,38.0,10,135650.59,1,1.0,0,151413.53,0
157857,678.0,0,1,29.0,6,0.0,1,1.0,0,85787.31,0
157858,731.0,0,0,31.0,9,0.0,2,1.0,1,148827.02,0
157859,501.0,0,1,57.0,10,0.0,1,0.0,1,47847.19,0
157860,820.0,1,1,43.0,1,105961.68,2,0.0,0,161671.15,1
157861,641.0,0,1,31.0,4,138843.8,1,1.0,1,166526.26,0
157862,684.0,0,0,33.0,7,0.0,2,0.0,0,19162.89,0
157863,714.0,1,1,46.0,9,79450.09,1,1.0,1,178267.73,1
157864,729.0,0,0,38.0,4,104787.89,1,0.0,1,85867.82,0
157865,718.0,2,1,29.0,5,0.0,2,1.0,0,64490.67,0
157866,616.0,1,1,43.0,9,130461.02,2,0.0,1,121061.89,0
157867,638.0,0,0,36.0,1,0.0,2,1.0,0,198926.36,0
157868,721.0,1,0,43.0,5,146602.25,1,1.0,1,72946.95,1
157869,575.0,0,1,29.0,4,0.0,2,0.0,1,69381.05,0
157870,706.0,0,0,41.0,4,171671.8,1,0.0,1,63736.86,0
157871,644.0,1,1,47.0,9,137774.11,2,0.0,1,151902.78,0
157872,669.0,0,1,43.0,1,163159.85,1,0.0,1,15602.8,1
157873,468.0,2,1,36.0,2,0.0,1,1.0,0,101839.46,0
157874,605.0,2,1,41.0,5,0.0,4,1.0,0,86935.08,1
157875,569.0,0,1,31.0,10,0.0,2,1.0,0,49374.84,1
157876,733.0,0,1,38.0,3,0.0,3,1.0,0,170967.98,1
